epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,284.931,0.71634,0.48529,0.00406,0.62359,0.68094,0.70218,0.54043,0.9254,1.12902,0.00886,0.000127111,0.000127111,0.000127111
43,291.233,0.71302,0.47998,0.00403,0.64561,0.6228,0.66908,0.50685,0.94052,1.24681,0.00895,0.000126626,0.000126626,0.000126626
44,297.446,0.71688,0.47917,0.00406,0.6312,0.70743,0.69267,0.5241,0.93615,1.16006,0.00908,0.000126141,0.000126141,0.000126141
45,303.491,0.69608,0.46615,0.00397,0.74828,0.62507,0.71261,0.54129,0.94665,1.11375,0.00941,0.000125656,0.000125656,0.000125656
46,309.669,0.69368,0.44599,0.00391,0.62475,0.72576,0.71887,0.54744,0.943,1.09971,0.00905,0.000125171,0.000125171,0.000125171
47,315.784,0.67483,0.4308,0.00382,0.69185,0.68787,0.71889,0.54544,0.94619,1.11161,0.00911,0.000124685,0.000124685,0.000124685
48,321.952,0.66255,0.42956,0.00376,0.66302,0.71398,0.70788,0.53205,0.96241,1.07131,0.00937,0.0001242,0.0001242,0.0001242
49,328.102,0.69742,0.43026,0.00395,0.65775,0.72183,0.71172,0.53729,0.93667,1.11656,0.00904,0.000123715,0.000123715,0.000123715
50,334.266,0.64873,0.40702,0.00367,0.65241,0.69193,0.69845,0.53042,0.91415,1.14647,0.00886,0.00012323,0.00012323,0.00012323
51,340.407,0.66542,0.40614,0.00373,0.62993,0.70135,0.69386,0.53328,0.92831,1.16101,0.00899,0.000122745,0.000122745,0.000122745
52,346.676,0.65213,0.40631,0.00367,0.6701,0.67181,0.69145,0.52484,0.93839,1.12566,0.00901,0.00012226,0.00012226,0.00012226
53,352.788,0.62772,0.39115,0.00353,0.65918,0.67879,0.70128,0.53961,0.90972,1.15027,0.00873,0.000121775,0.000121775,0.000121775
54,358.942,0.63534,0.3822,0.00356,0.66325,0.65672,0.69968,0.52875,0.93503,1.18202,0.00898,0.00012129,0.00012129,0.00012129
55,365.137,0.63196,0.38331,0.00355,0.67303,0.65085,0.69082,0.53058,0.93006,1.20254,0.00889,0.000120805,0.000120805,0.000120805
56,371.269,0.6183,0.37613,0.00349,0.6773,0.69895,0.72593,0.5521,0.9124,1.10238,0.00867,0.000120319,0.000120319,0.000120319
57,377.587,0.61141,0.35908,0.00341,0.63229,0.71075,0.71308,0.54172,0.94172,1.14993,0.00902,0.000119834,0.000119834,0.000119834
58,383.826,0.62113,0.36923,0.00343,0.6833,0.65469,0.70851,0.53494,0.93803,1.18409,0.00887,0.000119349,0.000119349,0.000119349
59,389.992,0.63018,0.37874,0.00352,0.69276,0.64027,0.70495,0.53372,0.92804,1.20586,0.00891,0.000118864,0.000118864,0.000118864
60,396.246,0.59818,0.3424,0.00336,0.68763,0.69637,0.71892,0.54472,0.92312,1.1674,0.0089,0.000118379,0.000118379,0.000118379
61,402.378,0.60085,0.34409,0.00331,0.67606,0.69654,0.71256,0.54816,0.90856,1.19798,0.00872,0.000117894,0.000117894,0.000117894
62,408.651,0.59817,0.3531,0.00336,0.70382,0.66477,0.70765,0.53879,0.9178,1.22991,0.00879,0.000117409,0.000117409,0.000117409
63,414.769,0.6106,0.32875,0.00336,0.71974,0.67284,0.72818,0.5622,0.89681,1.15299,0.00856,0.000116924,0.000116924,0.000116924
64,421.186,0.60132,0.31726,0.00332,0.69645,0.70332,0.7196,0.55218,0.9204,1.1579,0.00888,0.000116439,0.000116439,0.000116439
65,427.335,0.58855,0.31257,0.00331,0.69188,0.67778,0.71769,0.54765,0.92094,1.19873,0.00864,0.000115954,0.000115954,0.000115954
66,433.549,0.57715,0.3236,0.00323,0.7017,0.6822,0.73002,0.55194,0.89944,1.19158,0.00862,0.000115468,0.000115468,0.000115468
67,439.781,0.56436,0.29948,0.00312,0.7326,0.65795,0.72106,0.54609,0.91346,1.21512,0.00883,0.000114983,0.000114983,0.000114983
68,446.045,0.56124,0.30139,0.00315,0.67097,0.69696,0.70939,0.54305,0.91581,1.22857,0.0089,0.000114498,0.000114498,0.000114498
69,452.141,0.54196,0.28768,0.00303,0.68978,0.67768,0.70722,0.54869,0.90695,1.21621,0.00867,0.000114013,0.000114013,0.000114013
70,458.384,0.53477,0.28606,0.00298,0.71062,0.67592,0.70851,0.53514,0.91106,1.21069,0.00889,0.000113528,0.000113528,0.000113528
71,464.579,0.53578,0.2768,0.00299,0.71678,0.69559,0.72792,0.5525,0.90505,1.1737,0.00877,0.000113043,0.000113043,0.000113043
72,470.811,0.5547,0.28367,0.00303,0.72795,0.68256,0.73127,0.56323,0.90017,1.18464,0.00864,0.000112558,0.000112558,0.000112558
73,477.196,0.55184,0.28653,0.00305,0.73273,0.68914,0.74946,0.57631,0.90527,1.15972,0.00874,0.000112073,0.000112073,0.000112073
74,483.655,0.54503,0.27051,0.00297,0.69837,0.68398,0.70376,0.53843,0.90783,1.2054,0.00886,0.000111588,0.000111588,0.000111588
75,489.773,0.54727,0.26655,0.00302,0.71301,0.70435,0.72207,0.55034,0.90293,1.16833,0.0089,0.000111103,0.000111103,0.000111103
76,496.006,0.534,0.26963,0.00292,0.69521,0.70645,0.72665,0.55537,0.90494,1.15647,0.00881,0.000110617,0.000110617,0.000110617
77,502.274,0.52189,0.26249,0.00286,0.67729,0.70852,0.74168,0.57543,0.89253,1.13496,0.00863,0.000110132,0.000110132,0.000110132
